year,locationcode,subbrandcode,country,storename,abm,user_country,user_channel,openingdate,store_opg_year,storetype,customer,docdate,ulp,mobileno,nps,hni,gep,indian,nr,tourist,forbill,invoice_type,usd_conv,aed_conv,inr_conv,totalbill,studbill,gender,maritalstatus,nationality,community,enroll_loccode,kpitypea,rcluster,product_group,user_region,tep,active_repeat,catchment,ltltype,target_field,walkins,conversions,qty,salesvalue,actwt,discount,tax,nsv,makingcharge,goldprice,stonevalue,usd_salesvalue,usd_discount,usd_tax,usd_nsv,usd_makingcharge,usd_goldprice,usd_stonevalue,aed_salesvalue,aed_discount,aed_tax,aed_nsv,aed_makingcharge,aed_goldprice,aed_stonevalue,inr_salesvalue,inr_discount,inr_tax,inr_nsv,inr_makingcharge,inr_goldprice,inr_stonevalue,studdedsales,plainsales,gep_salesvalue,studded_qty,studgep_salesvalue,totalbuyers,studdedbuyers,plainbuyers,btq
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600003183180,20/12/2025,600003183180,bbe93106ccf5cef504c2c4b87e3c8a66,NA,N,N,Y,REPEAT,N,2025XAH134,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,TAMIL,NOTMAPPED,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,1884.95,4.037,10,95.66,1795.29,333.38,1479.91,8,509.50083,4,25.975084,486.525746,95.471812,394.053934,4,1887.95,9,98.66,1799.29,331.38,1475.91,4,43311.85,8,2071.18,41253.67,7447.74,33814.93,2,10,503.50083,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001681151,28/12/2025,600001681151,cdcd4f0afcd7154025a56dd89c333366,NA,N,N,Y,NEW,Y,2025XAH196,STORE,0.2674,1,23,1,1,FEMALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,3465.55,3.928,367.1,152.59,2961.86,737.94,789.52,1800.5,929.54887,102.75594,44.465566,797.327364,199.522956,218.780648,483.7797,3465.55,361.1,156.59,2956.86,743.94,789.52,1799.5,79528.65,8238.3,3397.57,67897.78,16907.62,18048.96,41184.5,929.54887,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001686267,30/12/2025,600001686267,06f90c725893329ea9c576c18b596acf,NA,N,N,Y,NEW,Y,2025XAH215,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,7,37164.57,73.221,197.67,1765.14,35206.76,3626.5,31783.93,4,9945.47,56.589558,476.661436,9418.22,977.1217,8505.69,2,37161.57,199.67,1770.14,35211.76,3623.5,31783.93,7,"8,54,680.11",4529.41,40493.22,"8,09,665.48",83272.5,"7,30,922.39",3,2,9936.47,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001664678,20/12/2025,600001664678,15391cb02e2147efba79894163514b5d,PROMOTERS,N,N,Y,NEW,N,2025XAH128,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,5167.26,16.688,74.49,251.42,4856.35,718.85,4213.99,9,1387.39,25.116426,68.823108,1306.45,197.15089,1126.41,3,5166.26,77.49,248.42,4856.35,717.85,4209.99,7,"1,18,734.98",1645.27,5576.66,"1,11,514.05",16442.55,96718.77,4,1,1380.39,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001639175,05/12/2025,600001639175,062989bba9d04dabc607e283df5e9036,NA,N,Y,Y,NEW,Y,2025XAH8,STORE,0.2674,1,23,1,1,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,4610.45,4.802,145,213.74,4400.71,901.02,1067.13,2435.56,1240.5,44.9012,65.886676,1182.61,243.863148,289.280962,657.466544,4613.45,147,220.74,4401.71,906.02,1073.13,2438.56,"1,05,935.35",3179,4896.02,"1,01,035.33",20634.46,24461.99,55958.88,1235.5,0,4605.45,1,4605.45,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001649695,12/12/2025,600001649695,5371f24553d47f4436ecee07d920699d,PROMOTERS,N,N,N,NEW,N,2025XAH56,STORE,0.2674,1,23,1,0,FEMALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,1651.7,6.313,8,79.32,1576.38,265.06,1309.32,8,444.79278,1,21.942768,424.850012,79.807444,356.042568,6,1647.7,10,84.32,1568.38,263.06,1307.32,5,37832.1,10,1803.36,36029.74,6005.38,30027.36,10,7,439.79278,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600003211833,26/12/2025,600003211833,9e32916c6c6e196d14e9f5d1b929e6f3,NA,N,N,N,REPEAT,N,2025XAH180,STORE,0.2674,1,23,1,1,FEMALE,MARRIED,NOTMAPPED,HINDI,Encircle,ACTUALS,STUDDED,STUDDED,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,3129.5,9.103,150.95,151.5,2989,5,8,2,841.4217,41.82923,41.8371,797.5846,1,7,4,3128.5,152.95,151.5,2981,4,5,10,71779.5,3434.85,3256.5,68527,6,7,4,837.4217,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000450814,29/12/2025,600000450814,5f7e99dbdf57a11ca1462c27ac5cec14,NA,N,N,Y,REPEAT,N,2025XAH207,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,OTHERS,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,2,8380.03,21.675,134.16,394.66,7860.21,1249.57,6737.8,8,2242.15,43.200384,114.997284,2108.95,336.995818,1809.15,5,8371.03,132.16,393.66,7859.21,1242.57,6738.8,2,"1,92,520.69",2862.68,9038.18,"1,80,628.83",28564.11,"1,54,924.40",5,7,2238.15,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001685145,29/12/2025,600001685145,ea32b0c666da250359fc7e4d865f704d,NA,N,N,Y,NEW,N,2025XAH213,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,979.71,7.865,25.82,52.8,920.09,173.17,700.54,77.2,267.707054,7.497668,14.24692,253.962466,53.968658,186.917796,24.57368,979.71,17.82,50.8,921.09,177.17,692.54,81.2,22511.33,393.86,1061.4,21076.07,3871.91,15913.42,1687.6,266.707054,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000592367,10/12/2025,600000592367,a8a5016f8c10e8e95a6894e46fceea59,NA,N,N,Y,REPEAT,N,2025XAH44,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,OTHERS,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,2,5233.41,18.612,49.75,252.55,4932.11,473.43,4513.43,1,1398.01,17.50095,70.92747,1320.58,126.990782,1210.09,7,5226.41,55.75,247.55,4939.11,476.43,4512.43,2,"1,20,166.43",1081.25,5672.65,"1,13,420.53",10759.89,"1,03,741.89",5,5,1397.01,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001649588,14/12/2025,600001649588,bb879766f63d1ccaba75814700dc9005,NA,N,N,N,REPEAT,Y,2025XAH88,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,2,50825.54,91.541,976.17,2383.92,47486.45,6453.83,42003.79,6,13596.14,264.621258,640.786208,12698.74,1726.15,11239.21,10,50821.54,974.17,2380.92,47484.45,6449.83,42000.79,7,"11,68,850.42",22250.91,54603.16,"10,92,008.35","1,48,309.09","9,65,950.17",5,1,13589.14,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001441077,29/12/2025,600001441077,dcb2bfc7f068d9df9824cdca94520317,PROMOTERS,N,N,Y,REPEAT,N,2025XAH204,STORE,0.2674,1,23,1,0,FEMALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,COINS,COINS,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,2788.84,10,7,3,2792.84,148.34,2643.5,1,746.468416,4,10,749.468416,48.863916,710.6045,3,2795.84,10,4,2793.84,146.34,2650.5,2,64128.32,3,4,64123.32,3352.82,60786.5,7,2,0,0,0,0,1,0,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600004732480,30/12/2025,600004732480,bccdafc4ee63ec84b842ad14da62236d,PROMOTERS,N,N,N,NEW,N,2025XAH221,STORE,0.2674,1,23,1,0,[NULL],[NULL],NOTMAPPED,NOTMAPPED,ECOMMTanishq,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,3252.82,6.339,1,156.47,3097.35,503.26,2600.09,10,869.397468,8,51.305278,836.09219,137.897724,696.194466,1,3252.82,7,158.47,3092.35,502.26,2605.09,5,74608.86,4,3556.81,71056.05,11353.98,59718.07,2,10,867.397468,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],31/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,ACTUALS,WALKINS,WALKINS,EOA,N,N,ABU DHABI,LTL,0,11,9,0,4,1,9,3,6,5,6,1,6,10,10,2,2,7,1,10,2,10,3,3,4,3,5,8,8,8,4,3,9,10,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],28/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,ACTUALS,WALKINS,WALKINS,EOA,N,N,ABU DHABI,LTL,0,11,9,0,9,10,3,6,9,9,4,9,5,5,9,10,5,5,2,10,8,9,5,6,10,8,8,5,6,5,5,1,3,2,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],22/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,ACTUALS,WALKINS,WALKINS,EOA,N,N,ABU DHABI,LTL,0,9,7,0,8,9,9,1,7,1,9,8,1,9,7,8,5,10,1,10,8,6,9,5,4,4,1,4,2,8,5,5,5,3,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],12/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,ACTUALS,WALKINS,WALKINS,EOA,N,N,ABU DHABI,LTL,0,11,9,0,9,8,3,4,5,9,9,3,9,3,5,3,7,8,4,1,10,9,9,10,4,6,2,4,6,4,2,4,4,8,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],10/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,ACTUALS,WALKINS,WALKINS,EOA,N,N,ABU DHABI,LTL,0,7,5,0,10,5,6,10,5,8,1,10,8,10,9,8,2,3,10,4,4,7,9,1,10,9,2,7,4,2,10,2,1,2,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],09/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,ACTUALS,WALKINS,WALKINS,EOA,N,N,ABU DHABI,LTL,0,1,0,0,3,9,4,7,5,9,5,9,10,1,5,9,1,6,4,7,5,1,8,10,6,8,3,9,9,9,7,9,2,1,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],01/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,TEP_CNAMT,TEP_CNAMT,TEP_CNAMT,EOA,N,N,ABU DHABI,LTL,0,0,0,0,27480,9,7,2,7,5,10,1,7355.75,8,6,5,9,5,1,27479,1,3,6,4,8,4,"6,31,837",1,3,8,2,1,5,1,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],03/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,TEP_CNAMT,TEP_CNAMT,TEP_CNAMT,EOA,N,N,ABU DHABI,LTL,0,0,0,0,54189,2,9,8,2,7,4,10,14492.73,6,7,5,7,6,10,54183,3,10,1,4,8,4,"12,46,143",10,8,6,7,3,4,10,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],02/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,TEP_CNAMT,TEP_CNAMT,TEP_CNAMT,EOA,N,N,ABU DHABI,LTL,0,0,0,0,23832,8,4,8,3,1,3,2,6380.34,9,8,5,9,3,8,23832,9,1,6,7,5,5,"5,48,026",4,2,10,4,4,7,6,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],05/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,TEP_CNAMT,TEP_CNAMT,TEP_CNAMT,EOA,N,N,ABU DHABI,LTL,0,0,0,0,5902,7,6,4,2,7,6,2,1584.39,2,9,3,7,5,3,5905,4,8,10,9,8,8,"1,35,686",8,7,3,2,7,8,5,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],11/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,GEP_CNAMT,GEP_CNAMT,GEP_CNAMT,EOA,N,N,ABU DHABI,LTL,0,0,0,0,21850,7,3,1,2,8,6,7,5841.55,1,10,7,10,9,4,21848,1,4,3,2,7,3,"5,02,375",8,10,2,10,9,10,5,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],14/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,GEP_CNAMT,GEP_CNAMT,GEP_CNAMT,EOA,N,N,ABU DHABI,LTL,0,0,0,0,29627,4,1,9,6,1,4,1,7927.12,10,5,7,10,7,3,29620,1,5,6,3,1,1,"6,81,247",9,1,2,7,9,6,4,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],15/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,GEP_CNAMT,GEP_CNAMT,GEP_CNAMT,EOA,N,N,ABU DHABI,LTL,0,0,0,0,8122,7,7,3,9,1,7,7,2176.02,4,7,5,10,6,10,8121,9,8,10,2,4,4,"1,86,746",9,3,8,1,10,10,9,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],19/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,TEP_CNAMT,TEP_CNAMT,TEP_CNAMT,EOA,N,N,ABU DHABI,LTL,0,0,0,0,28413,4,9,5,3,2,8,1,7597.3,9,4,5,8,3,2,28412,4,10,9,2,3,6,"6,53,392",1,3,4,1,5,7,4,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],20/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,TEP_CNAMT,TEP_CNAMT,TEP_CNAMT,EOA,N,N,ABU DHABI,LTL,0,0,0,0,1618,3,5,3,6,4,5,8,441.3162,2,3,1,7,8,4,1623,10,8,9,6,2,4,37107,8,1,6,1,5,10,1,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],26/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,GEP_CNAMT,GEP_CNAMT,GEP_CNAMT,EOA,N,N,ABU DHABI,LTL,0,0,0,0,12116,9,3,6,9,2,10,8,3246.21,1,6,1,3,1,2,12113,5,7,6,3,10,5,"2,78,531",1,2,9,1,9,10,5,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],29/12/2025,N,N,N,N,N,N,REPEAT,N,N,N,0,0,0,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,GEP_CNAMT,GEP_CNAMT,GEP_CNAMT,EOA,N,N,ABU DHABI,LTL,0,0,0,0,5172,4,10,7,4,10,5,5,1381.85,3,4,6,4,8,4,5167,10,6,7,3,6,3,"1,18,781",7,2,10,1,9,4,6,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],01/12/2025,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,0.2674,1,23,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,TARGET,HNI,HNI,EOA,NOTMAPPED,NOTMAPPED,ABU DHABI,LTL,[NULL],0,0,0,0,5,6,7,3,1,3,8,0,5,3,6,6,4,3,0,3,2,4,9,7,1,0,6,5,1,3,1,5,1,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],01/12/2025,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,0.2674,1,23,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,TARGET,TAX,TAX,EOA,NOTMAPPED,NOTMAPPED,ABU DHABI,LTL,0,0,0,0,0,6,3,6,4,10,5,7,0,7,4,3,5,5,5,0,7,3,8,2,6,2,0,10,7,10,9,8,4,1,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],01/12/2025,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,0.2674,1,23,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,TARGET,BNA_SALES,BNA_SALES,EOA,NOTMAPPED,NOTMAPPED,ABU DHABI,LTL,[NULL],0,0,0,"1,40,001",7,6,6,5,10,3,3,37443,9,10,6,7,7,5,"1,40,010",9,4,1,8,4,4,"32,20,005",7,2,4,6,6,5,5,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],01/12/2025,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,0.2674,1,23,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,TARGET,NEW_BUYER_SALES,NEW_BUYER_SALES,EOA,NOTMAPPED,NOTMAPPED,ABU DHABI,LTL,[NULL],0,0,0,"19,10,010",5,4,9,8,1,7,4,"5,10,739",5,7,5,1,3,1,"19,10,010",6,7,1,6,4,10,"4,39,30,004",8,6,1,9,6,4,3,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],01/12/2025,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,0.2674,1,23,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,TARGET,MALAYALI SALES,MALAYALI SALES,EOA,NOTMAPPED,NOTMAPPED,ABU DHABI,LTL,0,0,0,0,0,4,2,10,7,2,6,8,0,9,8,4,7,10,8,0,4,7,3,1,1,4,0,4,10,5,1,7,6,4,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],01/12/2025,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,0.2674,1,23,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,TARGET,STUDDED,STUDDED,EOA,NOTMAPPED,NOTMAPPED,ABU DHABI,LTL,[NULL],0,0,0,"12,00,003",5,1,1,4,2,2,4,"3,20,885",10,4,6,3,10,3,"12,00,002",10,5,4,7,2,10,"2,76,00,007",8,4,3,4,10,3,5,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],01/12/2025,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,0.2674,1,23,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,TARGET,PROFITABLE PLAIN,PROFITABLE PLAIN,EOA,NOTMAPPED,NOTMAPPED,ABU DHABI,LTL,"4,62,839.70",0,0,0,0,9,4,8,2,5,1,2,0,3,4,6,5,9,4,0,10,4,4,8,2,6,0,7,1,10,10,6,9,1,0,0,0,0,0,0,0,[NULL]
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,[NULL],01/12/2025,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,0.2674,1,23,0,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,TARGET,PLAIN,PLAIN,EOA,NOTMAPPED,NOTMAPPED,ABU DHABI,LTL,[NULL],0,0,0,"15,67,170.30",9,6,1,10,10,9,8,"4,19,063.66",5,5,1,8,1,8,"15,67,161.30",4,10,4,8,4,10,"3,60,44,696.90",3,3,10,5,7,4,2,0,0,0,0,0,0,0,[NULL]
